Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
ENSG00000007255.9-ENSG00000157514.15	ENSG00000007255.9	ENSG00000157514.15	-0.0851721047149	0.0851721047149	ridge	1	1
ENSG00000184270.4-ENSG00000129988.5	ENSG00000184270.4	ENSG00000129988.5	-0.0846871299277	0.0846871299277	ridge	1	1
ENSG00000129988.5-ENSG00000183671.11	ENSG00000129988.5	ENSG00000183671.11	0.0843301221762	0.0843301221762	ridge	1	1
ENSG00000124575.6-ENSG00000137440.4	ENSG00000124575.6	ENSG00000137440.4	0.0835952682297	0.0835952682297	ridge	1	1
ENSG00000243709.1-ENSG00000166592.10	ENSG00000243709.1	ENSG00000166592.10	-0.0833887290116	0.0833887290116	ridge	1	1
ENSG00000160781.14-ENSG00000163283.6	ENSG00000160781.14	ENSG00000163283.6	-0.0826213324311	0.0826213324311	ridge	1	1
ENSG00000205177.6-ENSG00000185338.4	ENSG00000205177.6	ENSG00000185338.4	0.0820928269497	0.0820928269497	ridge	1	1
ENSG00000205177.6-ENSG00000115112.7	ENSG00000205177.6	ENSG00000115112.7	0.0819831954056	0.0819831954056	ridge	1	1
ENSG00000205177.6-ENSG00000179094.12	ENSG00000205177.6	ENSG00000179094.12	0.0819038975468	0.0819038975468	ridge	1	1
ENSG00000081041.8-ENSG00000184270.4	ENSG00000081041.8	ENSG00000184270.4	-0.0818919410353	0.0818919410353	ridge	1	1
ENSG00000186603.5-ENSG00000129757.11	ENSG00000186603.5	ENSG00000129757.11	-0.0814868381792	0.0814868381792	ridge	1	1
ENSG00000183598.3-ENSG00000140379.7	ENSG00000183598.3	ENSG00000140379.7	0.0813805901647	0.0813805901647	ridge	1	1
ENSG00000108551.4-ENSG00000274267.1	ENSG00000108551.4	ENSG00000274267.1	-0.0812038204599	0.0812038204599	ridge	1	1
ENSG00000274267.1-ENSG00000128016.5	ENSG00000274267.1	ENSG00000128016.5	0.0808800826293	0.0808800826293	ridge	1	1
ENSG00000205177.6-ENSG00000163659.11	ENSG00000205177.6	ENSG00000163659.11	0.0808598251629	0.0808598251629	ridge	1	1
ENSG00000160781.14-ENSG00000166589.11	ENSG00000160781.14	ENSG00000166589.11	-0.080784531435	0.080784531435	ridge	1	1
ENSG00000205177.6-ENSG00000187288.9	ENSG00000205177.6	ENSG00000187288.9	0.0807210151599	0.0807210151599	ridge	1	1
ENSG00000184270.4-ENSG00000135094.9	ENSG00000184270.4	ENSG00000135094.9	-0.0801689213045	0.0801689213045	ridge	1	1
ENSG00000205177.6-ENSG00000124107.5	ENSG00000205177.6	ENSG00000124107.5	0.079905589112	0.079905589112	ridge	1	1
ENSG00000129988.5-ENSG00000166589.11	ENSG00000129988.5	ENSG00000166589.11	0.0798807501732	0.0798807501732	ridge	1	1
ENSG00000137440.4-ENSG00000135094.9	ENSG00000137440.4	ENSG00000135094.9	-0.0797552087579	0.0797552087579	ridge	1	1
ENSG00000186603.5-ENSG00000158445.7	ENSG00000186603.5	ENSG00000158445.7	-0.0794498986641	0.0794498986641	ridge	1	1
ENSG00000204531.14-ENSG00000163739.4	ENSG00000204531.14	ENSG00000163739.4	-0.0794117111111	0.0794117111111	ridge	1	1
ENSG00000183598.3-ENSG00000124575.6	ENSG00000183598.3	ENSG00000124575.6	-0.0792761287656	0.0792761287656	ridge	1	1
ENSG00000274267.1-ENSG00000171522.5	ENSG00000274267.1	ENSG00000171522.5	0.0791560803624	0.0791560803624	ridge	1	1
ENSG00000129988.5-ENSG00000095752.5	ENSG00000129988.5	ENSG00000095752.5	-0.0791353293732	0.0791353293732	ridge	1	1
ENSG00000124575.6-ENSG00000152779.13	ENSG00000124575.6	ENSG00000152779.13	-0.0788853214516	0.0788853214516	ridge	1	1
ENSG00000279483.1-ENSG00000129757.11	ENSG00000279483.1	ENSG00000129757.11	0.0781545756352	0.0781545756352	ridge	1	1
ENSG00000243709.1-ENSG00000152779.13	ENSG00000243709.1	ENSG00000152779.13	-0.0778416014283	0.0778416014283	ridge	1	1
ENSG00000124575.6-ENSG00000108691.8	ENSG00000124575.6	ENSG00000108691.8	0.0776665288167	0.0776665288167	ridge	1	1
ENSG00000124575.6-ENSG00000076864.18	ENSG00000124575.6	ENSG00000076864.18	0.0776416679655	0.0776416679655	ridge	1	1
ENSG00000164379.5-ENSG00000166592.10	ENSG00000164379.5	ENSG00000166592.10	0.0774047770787	0.0774047770787	ridge	1	1
ENSG00000183598.3-ENSG00000129757.11	ENSG00000183598.3	ENSG00000129757.11	-0.0773588308522	0.0773588308522	ridge	1	1
ENSG00000124575.6-ENSG00000138615.5	ENSG00000124575.6	ENSG00000138615.5	-0.0770321728723	0.0770321728723	ridge	1	1
ENSG00000129988.5-ENSG00000163283.6	ENSG00000129988.5	ENSG00000163283.6	0.076750702047	0.076750702047	ridge	1	1
ENSG00000205177.6-ENSG00000116741.7	ENSG00000205177.6	ENSG00000116741.7	0.0766107754717	0.0766107754717	ridge	1	1
ENSG00000137440.4-ENSG00000096060.13	ENSG00000137440.4	ENSG00000096060.13	-0.0764347652251	0.0764347652251	ridge	1	1
ENSG00000137440.4-ENSG00000115112.7	ENSG00000137440.4	ENSG00000115112.7	-0.0764152367747	0.0764152367747	ridge	1	1
ENSG00000129988.5-ENSG00000145569.5	ENSG00000129988.5	ENSG00000145569.5	0.076342674229	0.076342674229	ridge	1	1
ENSG00000129988.5-ENSG00000124205.14	ENSG00000129988.5	ENSG00000124205.14	0.0760629288064	0.0760629288064	ridge	1	1
ENSG00000183598.3-ENSG00000205420.9	ENSG00000183598.3	ENSG00000205420.9	-0.0758685197081	0.0758685197081	ridge	1	1
ENSG00000133328.3-ENSG00000278637.1	ENSG00000133328.3	ENSG00000278637.1	0.0757863403461	0.0757863403461	ridge	1	1
ENSG00000184270.4-ENSG00000166589.11	ENSG00000184270.4	ENSG00000166589.11	-0.0757429224735	0.0757429224735	ridge	1	1
ENSG00000129988.5-ENSG00000096060.13	ENSG00000129988.5	ENSG00000096060.13	0.0751566197434	0.0751566197434	ridge	1	1
ENSG00000205177.6-ENSG00000128016.5	ENSG00000205177.6	ENSG00000128016.5	0.0750842970604	0.0750842970604	ridge	1	1
ENSG00000183598.3-ENSG00000107731.11	ENSG00000183598.3	ENSG00000107731.11	-0.0750117754704	0.0750117754704	ridge	1	1
ENSG00000205177.6-ENSG00000183671.11	ENSG00000205177.6	ENSG00000183671.11	0.0748752385993	0.0748752385993	ridge	1	1
ENSG00000129988.5-ENSG00000141750.6	ENSG00000129988.5	ENSG00000141750.6	0.0748037789327	0.0748037789327	ridge	1	1
ENSG00000183598.3-ENSG00000124205.14	ENSG00000183598.3	ENSG00000124205.14	-0.0747555182815	0.0747555182815	ridge	1	1
ENSG00000183671.11-ENSG00000187288.9	ENSG00000183671.11	ENSG00000187288.9	0.0745129517472	0.0745129517472	ridge	1	1
ENSG00000124575.6-ENSG00000087494.14	ENSG00000124575.6	ENSG00000087494.14	0.0744138317745	0.0744138317745	ridge	1	1
ENSG00000279483.1-ENSG00000183671.11	ENSG00000279483.1	ENSG00000183671.11	0.0743913664387	0.0743913664387	ridge	1	1
ENSG00000133328.3-ENSG00000135094.9	ENSG00000133328.3	ENSG00000135094.9	-0.0741386962259	0.0741386962259	ridge	1	1
ENSG00000129757.11-ENSG00000152086.8	ENSG00000129757.11	ENSG00000152086.8	-0.0740732188354	0.0740732188354	ridge	1	1
ENSG00000137440.4-ENSG00000158445.7	ENSG00000137440.4	ENSG00000158445.7	-0.0740079692102	0.0740079692102	ridge	1	1
ENSG00000205177.6-ENSG00000146678.8	ENSG00000205177.6	ENSG00000146678.8	0.0737979840225	0.0737979840225	ridge	1	1
ENSG00000170477.11-ENSG00000166589.11	ENSG00000170477.11	ENSG00000166589.11	0.0737361419072	0.0737361419072	ridge	1	1
ENSG00000160781.14-ENSG00000138615.5	ENSG00000160781.14	ENSG00000138615.5	-0.073529342067	0.073529342067	ridge	1	1
ENSG00000183598.3-ENSG00000166589.11	ENSG00000183598.3	ENSG00000166589.11	-0.0735209904563	0.0735209904563	ridge	1	1
ENSG00000188293.5-ENSG00000007255.9	ENSG00000188293.5	ENSG00000007255.9	-0.0734946231467	0.0734946231467	ridge	1	1
ENSG00000184270.4-ENSG00000143845.13	ENSG00000184270.4	ENSG00000143845.13	-0.0734629343112	0.0734629343112	ridge	1	1
ENSG00000279483.1-ENSG00000166589.11	ENSG00000279483.1	ENSG00000166589.11	0.0732953937633	0.0732953937633	ridge	1	1
ENSG00000205177.6-ENSG00000164056.9	ENSG00000205177.6	ENSG00000164056.9	0.0732557250565	0.0732557250565	ridge	1	1
ENSG00000137440.4-ENSG00000181634.7	ENSG00000137440.4	ENSG00000181634.7	0.0732136702569	0.0732136702569	ridge	1	1
ENSG00000170477.11-ENSG00000163283.6	ENSG00000170477.11	ENSG00000163283.6	0.0730855060377	0.0730855060377	ridge	1	1
ENSG00000183598.3-ENSG00000120057.4	ENSG00000183598.3	ENSG00000120057.4	-0.0729709523053	0.0729709523053	ridge	1	1
